timestamp,symbol,timeframe,open,high,low,close,volume
2021-11-04,MSTR,daily,810.0,828.7422,790.0,80.0,376849.0
2021-11-05,MSTR,daily,803.87,812.05,779.1,79.751,618797.0
2021-11-08,MSTR,daily,841.99,873.185,840.28,86.0,717797.0
2021-11-09,MSTR,daily,884.5,891.3799,835.01,85.901,528015.0
2021-11-10,MSTR,daily,880.0,880.0,803.68,81.634,557166.0
2021-11-11,MSTR,daily,812.33,837.04,807.0,81.836,288125.0
2021-11-12,MSTR,daily,811.02,812.5799,785.8567,81.173,459339.0
2021-11-15,MSTR,daily,819.96,819.96,781.3401,79.5,391478.0
2021-11-16,MSTR,daily,768.5,779.9978,748.4132,75.202,493723.0
2021-11-17,MSTR,daily,763.6,765.0,737.0,75.3,357558.0
2021-11-18,MSTR,daily,750.51,750.51,716.97,72.736,501342.0
2021-11-19,MSTR,daily,735.12,739.0,718.0,71.831,434593.0
2021-11-22,MSTR,daily,724.71,725.81,688.39,69.002,400195.0
2021-11-23,MSTR,daily,694.27,708.99,680.73,69.677,346266.0
2021-11-24,MSTR,daily,688.0,703.99,681.0,70.09,555500.0
2021-11-26,MSTR,daily,681.29,681.29,655.0,66.3,372211.0
2021-11-29,MSTR,daily,690.0,704.52,671.32,69.548,586958.0
2021-11-30,MSTR,daily,698.25,726.6,690.0,72.143,664003.0
2021-12-01,MSTR,daily,732.64,743.99,700.0,70.547,765945.0
2021-12-02,MSTR,daily,691.52,711.85,667.06,68.336,499533.0
2021-12-03,MSTR,daily,675.93,683.8937,616.24,63.099,809127.0
2021-12-06,MSTR,daily,594.92,604.01,565.73,59.647,639588.0
2021-12-07,MSTR,daily,621.0,647.1899,621.0,62.817,396536.0
2021-12-08,MSTR,daily,623.67,641.5,612.0001,63.654,227042.0
2021-12-09,MSTR,daily,621.5,625.275,587.44,59.188,376084.0
2021-12-10,MSTR,daily,613.61,619.53,581.35,60.084,351370.0
2021-12-13,MSTR,daily,594.95,594.99,565.5601,57.164,375793.0
2021-12-14,MSTR,daily,565.0,584.5,556.54,58.038,364585.0
2021-12-15,MSTR,daily,577.61,603.0,548.0,59.859,528887.0
2021-12-16,MSTR,daily,595.72,602.0785,559.66,56.694,401754.0
2021-12-17,MSTR,daily,553.55,580.84,528.81,57.158,746767.0
2021-12-20,MSTR,daily,552.82,563.645,543.0,54.639,343831.0
2021-12-21,MSTR,daily,567.7,574.76,556.78,56.75,282657.0
2021-12-22,MSTR,daily,568.36,578.5199,562.0,56.999,271352.0
2021-12-23,MSTR,daily,568.3,599.9999,563.01,59.721,545107.0
2021-12-27,MSTR,daily,600.0,621.5166,598.4,60.828,312890.0
2021-12-28,MSTR,daily,590.0,590.2343,562.6201,56.797,345974.0
2021-12-29,MSTR,daily,566.96,569.855,551.24,55.609,277107.0
2021-12-30,MSTR,daily,555.88,575.45,555.88,56.234,316419.0
2021-12-31,MSTR,daily,566.9,575.0,543.325,54.449,323422.0
2022-01-03,MSTR,daily,550.61,561.33,543.0,55.826,346850.0
2022-01-04,MSTR,daily,560.15,576.26,535.02,55.107,394727.0
2022-01-05,MSTR,daily,541.76,552.51,507.49,50.91,547029.0
2022-01-06,MSTR,daily,500.0,508.5,477.815,49.862,484509.0
2022-01-07,MSTR,daily,490.9,500.0,471.21,48.295,425830.0
2022-01-10,MSTR,daily,463.69,482.26,448.25,48.195,559925.0
2022-01-11,MSTR,daily,482.3,513.08,474.17,50.656,468198.0
2022-01-12,MSTR,daily,524.0,529.9799,510.72,51.464,362256.0
2022-01-13,MSTR,daily,521.85,527.6899,487.512,48.959,325088.0
2022-01-14,MSTR,daily,484.17,502.6199,481.8351,49.956,264524.0
2022-01-18,MSTR,daily,484.8,489.56,466.615,46.828,401115.0
2022-01-19,MSTR,daily,482.79,491.99,458.463,46.042,408256.0
2022-01-20,MSTR,daily,467.09,490.87,455.5,45.753,439258.0
2022-01-21,MSTR,daily,422.84,434.075,365.985,37.589,1570693.0
2022-01-24,MSTR,daily,320.0,373.0,319.005,37.045,1506092.0
2022-01-25,MSTR,daily,369.99,379.4,355.0,36.505,831940.0
2022-01-26,MSTR,daily,393.6603,393.6603,345.95,35.365,789178.0
2022-01-27,MSTR,daily,360.0,360.0,317.59,31.945,873740.0
2022-01-28,MSTR,daily,328.69,342.1,307.19,33.895,814328.0
2022-01-31,MSTR,daily,337.88,370.795,332.9501,36.801,762950.0
2022-02-01,MSTR,daily,382.86,390.95,362.6885,37.3,640593.0
2022-02-02,MSTR,daily,366.74,368.69,336.0358,34.884,740209.0
2022-02-03,MSTR,daily,340.0,356.845,331.96,34.009,553598.0
2022-02-04,MSTR,daily,340.76,398.58,339.74,39.164,944001.0
2022-02-07,MSTR,daily,404.5118,433.3297,404.0,41.347,1087380.0
2022-02-08,MSTR,daily,408.75,426.73,403.475,42.543,488911.0
2022-02-09,MSTR,daily,430.0,446.6,422.2,44.66,398857.0
2022-02-10,MSTR,daily,439.5,463.04,424.535,43.148,623607.0
2022-02-11,MSTR,daily,430.11,443.65,405.5,41.101,497170.0
2022-02-14,MSTR,daily,414.7,429.4899,405.0,40.949,342434.0
2022-02-15,MSTR,daily,431.01,438.276,424.495,43.724,314477.0
2022-02-16,MSTR,daily,428.52,437.51,416.03,43.498,330447.0
2022-02-17,MSTR,daily,420.23,423.3,401.88,40.46,375348.0
2022-02-18,MSTR,daily,404.59,407.46,385.22,39.597,469420.0
2022-02-22,MSTR,daily,375.8142,390.0,368.04,37.77,466283.0
2022-02-23,MSTR,daily,390.5,393.2,363.0,36.503,365579.0
2022-02-24,MSTR,daily,340.24,399.4,336.84,39.696,731257.0
2022-02-25,MSTR,daily,403.0,412.0,392.58,40.5,406994.0
2022-02-28,MSTR,daily,401.57,447.1245,401.57,44.3,598223.0
2022-03-01,MSTR,daily,465.12,473.048,449.69,46.473,657143.0
2022-03-02,MSTR,daily,454.82,469.69,450.9251,45.929,402804.0
2022-03-03,MSTR,daily,455.1,460.1497,426.12,42.87,318433.0
2022-03-04,MSTR,daily,425.0,433.62,407.06,41.036,341061.0
2022-03-07,MSTR,daily,415.1,425.0,388.43,38.891,472165.0
2022-03-08,MSTR,daily,394.98,425.0,393.61,41.036,443191.0
2022-03-09,MSTR,daily,442.0,454.45,434.2365,43.675,458138.0
2022-03-10,MSTR,daily,415.0,422.9799,406.4688,42.113,291989.0
2022-03-11,MSTR,daily,427.0,429.18,390.4868,39.082,353877.0
2022-03-14,MSTR,daily,389.95,392.88,363.91,36.993,493190.0
2022-03-15,MSTR,daily,369.07,396.15,363.2001,39.614,378014.0
2022-03-16,MSTR,daily,400.17,429.49,398.745,42.878,569388.0
2022-03-17,MSTR,daily,427.98,442.1,425.0,43.409,339787.0
2022-03-18,MSTR,daily,435.82,456.9,431.92,45.428,701506.0
2022-03-21,MSTR,daily,451.07,454.5,430.2944,43.648,344980.0
2022-03-22,MSTR,daily,450.16,467.7,448.83,45.995,432232.0
2022-03-23,MSTR,daily,455.16,470.305,447.0,45.069,253649.0
2022-03-24,MSTR,daily,459.66,484.735,451.0,48.392,438996.0
2022-03-25,MSTR,daily,493.7,493.9337,460.935,47.242,412018.0
2022-03-28,MSTR,daily,496.04,512.33,488.0,51.0,426523.0
2022-03-29,MSTR,daily,510.0,522.8028,495.3689,52.0,363874.0
2022-03-30,MSTR,daily,506.2,516.0,497.0401,50.069,278395.0
2022-03-31,MSTR,daily,504.93,506.5509,485.61,48.632,332957.0
2022-04-01,MSTR,daily,489.56,498.0,478.8,49.098,270778.0
2022-04-04,MSTR,daily,491.72,503.3,488.55,50.126,266807.0
2022-04-05,MSTR,daily,508.57,508.57,471.22,48.728,416201.0
2022-04-06,MSTR,daily,472.92,476.85,447.595,45.511,430678.0
2022-04-07,MSTR,daily,455.5,467.7,446.0,46.361,342671.0
2022-04-08,MSTR,daily,459.08,470.6,452.81,45.324,274854.0
2022-04-11,MSTR,daily,441.22,447.505,425.03,43.639,356683.0
2022-04-12,MSTR,daily,448.0,476.07,437.49,44.345,492267.0
2022-04-13,MSTR,daily,441.25,466.59,441.25,46.358,261313.0
2022-04-14,MSTR,daily,464.02,469.75,446.4301,44.919,256701.0
2022-04-18,MSTR,daily,447.8,452.16,431.31,44.589,252258.0
2022-04-19,MSTR,daily,450.0,471.17,443.0,47.114,284776.0
2022-04-20,MSTR,daily,476.6,477.28,446.45,44.903,249252.0
2022-04-21,MSTR,daily,461.02,471.87,425.805,42.786,416303.0
2022-04-22,MSTR,daily,424.92,436.98,408.0,40.908,354270.0
2022-04-25,MSTR,daily,405.08,428.0,403.98,42.8,329311.0
2022-04-26,MSTR,daily,426.0,427.435,390.3401,39.101,338306.0
2022-04-27,MSTR,daily,393.2,405.96,383.65,38.578,307271.0
2022-04-28,MSTR,daily,393.0,404.06,369.65,40.049,405330.0
2022-04-29,MSTR,daily,393.0,410.0,353.0,35.417,547978.0
2022-05-02,MSTR,daily,356.01,369.5299,343.71,36.591,516005.0
2022-05-03,MSTR,daily,364.0,368.94,340.09,34.34,475197.0
2022-05-04,MSTR,daily,350.01,368.62,325.25,36.644,805378.0
2022-05-05,MSTR,daily,356.62,357.335,305.6,31.452,859421.0
2022-05-06,MSTR,daily,309.06,310.0,282.545,29.424,1208384.0
2022-05-09,MSTR,daily,271.25,271.25,214.12,21.905,1928031.0
2022-05-10,MSTR,daily,239.59,249.52,208.37,22.552,1705060.0
2022-05-11,MSTR,daily,200.0,217.76,165.0,16.82,3618764.0
